,serp_cluster,query,Keyword,SERP features,Volume,KD,CPC,Previous traffic,Current traffic,Traffic change,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date
7767,zzz_no_cluster,sioux city bicycle shop,sioux city bicycle shop,"Local teaser, Sitelinks, Image pack",40,0,,,0.0,,,37.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,2023-02-07 03:10:52
7768,zzz_no_cluster,instafacebook,instafacebook,,30,0,,1.0,,,10.0,,Lost,,https://www.bikeleague.org/file/dorothy-lci-instafb-1png,,,2022-10-26 03:39:19,
7769,zzz_no_cluster,rhode island electric bike laws,rhode island electric bike laws,,30,3,,0.0,,,55.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-08 06:49:38,
7770,zzz_no_cluster,bike riding lessons nj,bike riding lessons nj,"Local pack, Sitelinks",20,3,1.24,0.0,0.0,0.0,18.0,20.0,-2,,https://www.bikeleague.org/content/find-take-class,,https://www.bikeleague.org/content/find-take-class,2022-10-29 11:07:53,2023-02-07 20:21:50
7771,zzz_no_cluster,the smart ride 2015,the smart ride 2015,,20,1,,0.0,,,11.0,,Lost,,https://www.bikeleague.org/league-vocabulary/ride-smart,,,2022-10-22 03:28:55,
7772,zzz_no_cluster,night sun bike lights,night sun bike lights,"Image pack, People also ask, Shopping results, Thumbnail, Sitelinks",40,15,0.89,0.0,0.0,0.0,74.0,85.0,-11,,https://www.bikeleague.org/content/how-do-successful-bike-light-giveaway,,https://www.bikeleague.org/content/how-do-successful-bike-light-giveaway,2022-11-08 10:03:07,2023-01-24 20:51:24
7773,zzz_no_cluster,cyling,cyling,"Top stories, Thumbnail, Local pack, People also ask, Image pack, Sitelinks",60,93,0.0,0.0,0.0,0.0,19.0,20.0,-1,,https://www.bikeleague.org/ridesmart,Sitelinks,https://www.bikeleague.org/ridesmart,2022-11-05 05:21:37,2023-01-22 16:45:31
7774,zzz_no_cluster,online biking,online biking,"Sitelinks, People also ask, Image pack",60,77,,0.0,0.0,0.0,57.0,47.0,10,,https://www.bikeleague.org/content/find-take-class,,https://www.bikeleague.org/content/find-take-class,2022-10-23 22:02:39,2023-02-04 15:44:55
7775,zzz_no_cluster,smart bikes,smart bikes,"Thumbnail, People also ask, Shopping results, Sitelinks",300,44,1.12,,0.0,,,90.0,New,,,,https://www.bikeleague.org/ridesmart,,2023-02-05 05:42:20
7776,zzz_no_cluster,irs form 33d,irs form 33d,"People also ask, Sitelinks",50,16,,,0.0,,,77.0,New,,,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/about/pdfs/2005_league_990.pdf,,2023-02-08 05:38:37
7777,zzz_no_cluster,how to answer question 43d on fafsa,how to answer question 43d on fafsa,"People also ask, Sitelinks, Image pack",30,4,,,0.0,,,84.0,New,,,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/about/pdfs/2005_league_990.pdf,,2023-01-28 02:58:08
7778,zzz_no_cluster,april 22nd 2014,april 22nd 2014,,70,0,,0.0,,,87.0,,Lost,,https://www.bikeleague.org/content/business-innovators-invest-bicycling,,,2022-10-26 18:50:23,
7779,zzz_no_cluster,"16699 gulf boulevard,north redington beach, fl 33708","16699 gulf boulevard,north redington beach, fl 33708",,40,2,,0.0,,,55.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-23 21:51:36,
7780,zzz_no_cluster,953 hornsby drive franklin tn,953 hornsby drive franklin tn,,70,0,,0.0,,,38.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-29 06:10:04,
7781,zzz_no_cluster,beginner cycling bike,beginner cycling bike,,250,36,5.27,0.0,,,63.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-10-27 15:17:51,
7782,zzz_no_cluster,may 16 2021 events,may 16 2021 events,,80,0,,0.0,,,95.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-03 05:48:02,
7783,zzz_no_cluster,bikers name,bikers name,"People also ask, Sitelinks, Image pack, Video preview",20,8,0.24,,0.0,,,61.0,New,,,,https://www.bikeleague.org/university,,2023-02-11 00:23:40
7784,zzz_no_cluster,bike shop magazine,bike shop magazine,"People also ask, Knowledge panel, Sitelinks, Image pack",10,2,,0.0,0.0,0.0,11.0,32.0,-21,,https://www.bikeleague.org/americanbicyclist,,https://www.bikeleague.org/americanbicyclist,2022-10-29 08:43:38,2023-02-09 09:04:24
7785,zzz_no_cluster,8617 meadowbrook drive burr ridge,8617 meadowbrook drive burr ridge,,50,0,,0.0,,,52.0,,Lost,,http://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-03 01:54:50,
7786,zzz_no_cluster,national take a walk day 2021,national take a walk day 2021,,60,13,,0.0,,,70.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-01 16:37:43,
7787,zzz_no_cluster,how to be friendly,how to be friendly,,350,12,0.02,0.0,,,91.0,,Lost,,https://www.bikeleague.org/business,,,2022-10-27 07:18:45,
7788,zzz_no_cluster,best bicycle magazine,best bicycle magazine,"People also ask, Shopping results, Thumbnail",40,60,1.37,,0.0,,,14.0,New,,,,https://www.bikeleague.org/americanbicyclist,,2023-02-04 04:41:55
7789,zzz_no_cluster,riding should not be this,riding should not be this,"People also ask, Sitelinks, Image pack",60,31,,,2.0,,,8.0,New,,,,https://www.bikeleague.org/content/where-should-i-ride,,2023-02-05 20:04:26
7790,zzz_no_cluster,712 kenyon drive troy mi,712 kenyon drive troy mi,,50,0,,0.0,,,96.0,,Lost,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-02 20:06:55,
7791,zzz_no_cluster,bike building,bike building,,100,36,0.77,0.0,,,90.0,,Lost,,https://www.bikeleague.org/content/building-blocks-bicycle-friendly-communities,,,2022-11-06 01:56:30,
7792,zzz_no_cluster,bike event this weekend,bike event this weekend,,200,44,2.0,0.0,,,93.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-14 22:51:01,
7793,zzz_no_cluster,pre tax commuter benefit irs,pre tax commuter benefit irs,"Featured snippet, People also ask, Sitelinks",60,18,,,0.0,,,68.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-01-29 02:37:28
7794,zzz_no_cluster,نصائح,نصائح,"Image pack, Knowledge panel, People also ask, Sitelinks",150,69,0.0,,0.0,,,16.0,New,,,,https://www.bikeleague.org/content/smart-cycling-tips-0,,2023-01-31 09:35:12
7795,zzz_no_cluster,community bicycle rides,community bicycle rides,"Sitelinks, Videos, Image pack",10,4,,0.0,0.0,0.0,15.0,19.0,-4,,https://www.bikeleague.org/community,,https://www.bikeleague.org/community,2022-10-26 03:11:20,2023-02-06 18:26:20
7796,zzz_no_cluster,collins auto recycling missoula mt,collins auto recycling missoula mt,Image pack,30,0,,,0.0,,,78.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,2023-01-23 23:15:17
7797,zzz_no_cluster,what year were bikes invented,what year were bikes invented,"Featured snippet, People also ask, Image pack, Sitelinks, Video preview",40,55,,0.0,0.0,0.0,66.0,94.0,-28,,https://www.bikeleague.org/content/happy-birthday-jk-starley-inventor-modern-bicycle,,https://www.bikeleague.org/content/happy-birthday-jk-starley-inventor-modern-bicycle,2022-10-29 22:34:33,2023-02-08 03:56:32
7798,zzz_no_cluster,irs section 501c3,irs section 501c3,"Sitelinks, People also ask",20,78,,0.0,0.0,0.0,48.0,90.0,-42,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,2022-11-11 19:45:36,2023-01-28 23:37:03
7799,zzz_no_cluster,goggles for bike riding,goggles for bike riding,,150,6,,0.0,,,81.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-10-27 13:43:54,
7800,zzz_no_cluster,simply smarts learning center,simply smarts learning center,"Thumbnail, Sitelinks, Knowledge panel, Image pack",60,0,0.0,0.0,0.0,0.0,24.0,22.0,2,,https://www.bikeleague.org/ridesmart,,https://www.bikeleague.org/ridesmart,2022-11-10 13:12:10,2023-01-29 09:50:39
7801,zzz_no_cluster,pela case tracking,pela case tracking,,70,0,,0.0,,,84.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-10-30 08:37:20,
7802,zzz_no_cluster,making eye contact with a driver at an intersection,making eye contact with a driver at an intersection,"Featured snippet, People also ask, Image pack",200,0,,,0.0,,,20.0,New,,,,https://www.bikeleague.org/content/intersection-positioning,,2023-01-21 13:17:19
7803,zzz_no_cluster,sensible meals hammond la,sensible meals hammond la,,30,0,,0.0,,,57.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,,2022-10-29 02:38:51,
7804,zzz_no_cluster,spur ridewear,spur ridewear,"Image pack, Sitelinks",20,0,0.02,,0.0,,,45.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclist_julyaug11.pdf,,2023-02-04 22:58:18
7805,zzz_no_cluster,cahill cycle,cahill cycle,,20,3,0.0,0.0,,,94.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclist_marapr10.pdf,,,2022-10-27 05:02:43,
7806,zzz_no_cluster,by bicycle,by bicycle,"Shopping results, Thumbnail, People also ask, Local teaser, Image pack, Videos, Sitelinks, Video preview",60,9,0.92,0.0,0.0,0.0,29.0,25.0,4,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-22 16:44:49,2023-02-02 13:50:42
7807,zzz_no_cluster,10059 cambridge drive frisco tx,10059 cambridge drive frisco tx,,60,0,,0.0,,,65.0,,Lost,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-07 13:34:22,
7808,zzz_no_cluster,bike zones,bike zones,"Featured snippet, People also ask, Sitelinks, Image pack, Videos",200,42,,,0.0,,,58.0,New,,,,https://www.bikeleague.org/content/help-us-educate-drivers-about-blind-zones,,2023-02-10 15:54:21
7809,zzz_no_cluster,biking history,biking history,"Featured snippet, People also ask, Sitelinks, Image pack",150,45,,0.0,0.0,0.0,76.0,60.0,16,,https://www.bikeleague.org/content/mission-and-history,,https://www.bikeleague.org/content/mission-and-history,2022-10-28 07:27:51,2023-02-09 00:29:43
7810,zzz_no_cluster,peopleforbikes.org,peopleforbikes.org,"Sitelinks, People also ask, Adwords bottom",40,9,,0.0,0.0,0.0,16.0,21.0,-5,,https://www.bikeleague.org/content/are-you-bikes,,https://www.bikeleague.org/content/are-you-bikes,2022-10-26 18:47:23,2023-02-05 07:20:08
7811,zzz_no_cluster,brittany mullins napoleon ohio,brittany mullins napoleon ohio,,80,0,,0.0,,,84.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-31 10:05:07,
7812,zzz_no_cluster,plano woman tania joy,plano woman tania joy,,150,24,,,0.0,,,71.0,New,,,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,2023-01-21 00:49:53
7813,zzz_no_cluster,bike to work,bike to work,,1400,45,0.84,1.0,,,25.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-09 06:47:19,
7814,zzz_no_cluster,is waltham ma safe,is waltham ma safe,,100,0,,0.0,,,72.0,,Lost,,https://www.bikeleague.org/sites/default/files/bfareportcards/BFC_Fall_2019_ReportCard_Waltham_MA.pdf,,,2022-11-07 23:49:41,
7815,zzz_no_cluster,bike commuting rain,bike commuting rain,"Videos, People also ask, Sitelinks, Video preview",80,0,0.94,0.0,0.0,0.0,25.0,25.0,,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-27 16:33:09,2023-02-07 16:30:36
7816,zzz_no_cluster,columbia pathway bicycle,columbia pathway bicycle,"Image pack, People also ask, Sitelinks",20,0,,0.0,0.0,0.0,55.0,56.0,-1,,https://www.bikeleague.org/sites/default/files/selected_interstate_bridges_bicycle_access.pdf,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,2022-11-08 11:06:29,2023-01-25 18:22:22
7817,zzz_no_cluster,latest bicycles,latest bicycles,"Shopping results, Thumbnail, People also ask, Image pack, Sitelinks",30,81,0.74,0.0,0.0,0.0,77.0,43.0,34,,https://www.bikeleague.org/community,,https://www.bikeleague.org/community,2022-10-29 07:41:54,2023-02-11 05:27:22
7818,zzz_no_cluster,cycling in hot weather,cycling in hot weather,,50,8,0.0,2.0,,,7.0,,Lost,,https://www.bikeleague.org/content/tips-hot-weather-cycling,,,2022-11-06 15:45:40,
7819,zzz_no_cluster,kaiser gold,kaiser gold,"Sitelinks, People also ask, Shopping results, Thumbnail, Video preview",100,2,1.92,0.0,0.0,0.0,34.0,51.0,-17,,https://www.bikeleague.org/content/kaiser-permanente-folsom-gold,,https://www.bikeleague.org/content/kaiser-permanente-folsom-gold,2022-10-26 20:53:42,2023-02-05 13:41:55
7820,zzz_no_cluster,whitford lock east hartford,whitford lock east hartford,,20,0,11.67,0.0,,,82.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-27 09:31:50,
7821,zzz_no_cluster,bike to work day san diego 2018,bike to work day san diego 2018,,10,0,,0.0,,,19.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-05 16:13:05,
7822,zzz_no_cluster,two people riding bike,two people riding bike,,50,4,,0.0,,,51.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-09 12:38:19,
7823,zzz_no_cluster,rhat bike,rhat bike,"Shopping results, Thumbnail, Sitelinks, Image pack",20,43,,,0.0,,,35.0,New,,,,https://www.bikeleague.org/content/building-blocks-bicycle-friendly-communities,,2023-02-05 09:39:23
7824,zzz_no_cluster,bowdoin zip car,bowdoin zip car,"Sitelinks, People also ask, Image pack",20,0,,,0.0,,,82.0,New,,,,https://www.bikeleague.org/sites/default/files/March-April2014-FINAL.pdf,,2023-02-01 15:57:51
7825,zzz_no_cluster,state bicycles,state bicycles,,900,15,0.18,0.0,,,11.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-14 09:30:43,
7826,zzz_no_cluster,bike week 2021 events,bike week 2021 events,,150,39,,0.0,,,43.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-01 09:40:37,
7827,zzz_no_cluster,bicycle names,bicycle names,"Featured snippet, People also ask, Sitelinks",400,2,0.34,,0.0,,,76.0,New,,,,https://www.bikeleague.org/ridesmart,,2023-02-06 14:54:06
7828,zzz_no_cluster,ecooper university training rewards,ecooper university training rewards,"Image pack, Sitelinks",20,1,,,0.0,,,39.0,New,,,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,2023-01-28 21:45:23
7829,zzz_no_cluster,insurance for cycling,insurance for cycling,"Sitelinks, People also ask, Videos",250,41,,4.0,1.0,-3.0,12.0,18.0,-6,,https://www.bikeleague.org/content/insurance-clubs-and-organizations,,https://www.bikeleague.org/content/insurance-clubs-and-organizations,2022-10-28 16:29:18,2023-02-09 05:02:13
7830,zzz_no_cluster,what day is may 20th,what day is may 20th,,300,6,,0.0,,,40.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-09 23:35:45,
7831,zzz_no_cluster,dr jeffrey freed nyc,dr jeffrey freed nyc,,20,0,7.13,0.0,,,87.0,,Lost,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,,2022-10-25 02:06:06,
7832,zzz_no_cluster,christian biking,christian biking,"Featured snippet, Sitelinks, Videos, People also ask, Video preview",20,0,,,0.0,,,50.0,New,,,,https://www.bikeleague.org/content/how-national-bike-summit-attendees-can-help-our-hosts-make-biking-even-better,,2023-02-02 14:58:29
7833,zzz_no_cluster,rei towson,rei towson,,80,2,0.0,0.0,,,82.0,,Lost,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,,2022-10-28 07:52:22,
7834,zzz_no_cluster,dewey cycles,dewey cycles,"Knowledge panel, Sitelinks, Image pack",10,0,,,0.0,,,88.0,New,,,,https://www.bikeleague.org/content/staff,,2023-02-04 21:09:25
7835,zzz_no_cluster,www badd,www badd,,20,10,0.0,0.0,,,59.0,,Lost,,https://www.bikeleague.org/content/good-and-badd,,,2022-11-07 17:50:59,
7836,zzz_no_cluster,america magazine online,america magazine online,,50,12,3.03,0.0,,,96.0,,Lost,,https://www.bikeleague.org/americanbicyclist,,,2022-10-25 01:15:00,
7837,zzz_no_cluster,dayton smart academy,dayton smart academy,"Thumbnail, Sitelinks, Knowledge panel, Image pack",1300,0,,,0.0,,,87.0,New,,,,https://www.bikeleague.org/content/find-take-class,,2023-02-12 22:08:47
7838,zzz_no_cluster,cycling videos online free,cycling videos online free,,30,36,,0.0,,,43.0,,Lost,Sitelinks,https://www.bikeleague.org/content/find-take-class,,,2022-11-08 23:31:41,
7839,zzz_no_cluster,events cycle,events cycle,,500,48,,0.0,,,72.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-12 00:33:26,
7840,zzz_no_cluster,bfa honor levels,bfa honor levels,,50,3,,0.0,,,65.0,,Lost,,https://www.bikeleague.org/content/ride-along-bfa-director-amelia-neptunes-visit-champa-bay,,,2022-11-10 11:38:55,
7841,zzz_no_cluster,bycles,bycles,"People also ask, Shopping results, Thumbnail",30,85,0.9,0.0,0.0,0.0,76.0,55.0,21,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-10-21 12:30:44,2023-01-31 16:19:53
7842,zzz_no_cluster,good commuter bike,good commuter bike,"People also ask, Shopping results, Thumbnail, Sitelinks, Image pack, Videos",300,45,1.17,0.0,1.0,1.0,33.0,20.0,13,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-28 03:19:01,2023-02-07 23:03:07
7843,zzz_no_cluster,online bike training,online bike training,"People also ask, Videos, Sitelinks, Adwords bottom",50,65,0.0,0.0,0.0,0.0,83.0,35.0,48,,https://www.bikeleague.org/content/find-take-class,,https://www.bikeleague.org/content/bicycle-friendly-driver-training-now-online,2022-11-13 05:02:17,2023-01-30 14:45:35
7844,zzz_no_cluster,bike repair chula vista,bike repair chula vista,,30,1,,0.0,,,70.0,,Lost,,https://www.bikeleague.org/bfa/search/map?bfaq=92106&centroid=0011M000028B3jwQAC,,,2022-10-30 16:22:40,
7845,zzz_no_cluster,california bicycle rules,california bicycle rules,,20,24,0.53,0.0,,,73.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-09 22:37:02,
7846,zzz_no_cluster,become a cycle instructor,become a cycle instructor,"Featured snippet, People also ask, Videos",80,12,,2.0,2.0,0.0,10.0,9.0,1,,https://www.bikeleague.org/content/become-instructor,,https://www.bikeleague.org/content/become-instructor,2022-10-30 01:26:52,2023-02-12 17:59:24
7847,zzz_no_cluster,go fund me karen eames,go fund me karen eames,,70,1,,0.0,,,56.0,,Lost,,https://www.bikeleague.org/sites/default/files/ab_july_aug_2012_for_web_0.pdf,,,2022-11-07 10:52:38,
7848,zzz_no_cluster,international bicycle day,international bicycle day,,60,26,,0.0,,,39.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-10 21:29:27,
7849,zzz_no_cluster,good bike to ride to work,good bike to ride to work,"Sitelinks, People also ask, Shopping results, Thumbnail, Image pack",30,43,0.52,0.0,0.0,0.0,48.0,29.0,19,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-26 22:06:08,2023-02-03 21:34:40
7850,zzz_no_cluster,frindly,frindly,,200,78,0.0,0.0,,,47.0,,Lost,,https://www.bikeleague.org/bfa/awards,,,2022-11-09 06:50:40,
7851,zzz_no_cluster,community cycling center portland or,community cycling center portland or,"Sitelinks, People also ask, Knowledge panel, Video preview, Image pack",40,4,0.0,0.0,0.0,0.0,50.0,37.0,13,,https://www.bikeleague.org/content/community-cycling-center-catalyst-award-winner,,https://www.bikeleague.org/content/community-cycling-center-catalyst-award-winner,2022-11-08 00:32:47,2023-01-25 04:29:20
